Reporte de Inventario,,,,,,,,,,
Departamento:,,PINK UP,,,,,Grupo:,TODOS,,
Categoría:,,TODAS,,,,,Sucursal:,TODAS,,
Clave,,,Descripción,,Exist. Parcial,Existencia,,Precio C.,,Precio V.
600100300130,,,LABIAL 30 LILI ULTIMATE PINK UP 9.5G,,0.0000,9.0000,,$ 35.70,,$ 92.00
7502296061596,,,SET DE BROCHAS COSMETIQUERA C/8 BROCHAS,,0.0000,3.0000,,$ 347.65,,$ 560.00
Página 6 de, 14,,,Generado por Nube SICAR,,,,,30/03/2026 2:42:31 PM,
Reporte de Inventario,,,,,,,,,,
Departamento:,,PINK UP,,,,,Grupo:,TODOS,,
Categoría:,,TODAS,,,,,Sucursal:,TODAS,,
Clave,,,Descripción,,Exist. Parcial,Existencia,,Precio C.,,Precio V.
600100300125,,,LABIAL 25 MAUVE ULTIMATE PINK UP 9.5G,,0.0000,28.0000,,$ 41.34,,$ 92.00
600100300128,,,LABIAL 28 BROWNY ULTIMATE PINK UP 9.5G,,0.0000,15.0000,,$ 41.34,,$ 92.00
600100300129,,,LABIAL 29 SOFT ULTIMATE PINK UP 9.5G,,0.0000,8.0000,,$ 41.34,,$ 92.00
7502296061411,,,LONG LASTING EYE LINER 24H 202 PINK,,0.0000,4.0000,,$ 45.10,,$ 68.00
7502296061428,,,LONG LASTING EYE LINER 24H 203 YELLOW,,0.0000,9.0000,,$ 45.10,,$ 68.00
7502296061435,,,LONG LASTING EYE LINER 24H 204 GREEN,,0.0000,6.0000,,$ 45.10,,$ 68.00
7502296061442,,,LONG LASTING EYE LINER 24H 205 CORAL RED,,0.0000,4.0000,,$ 45.10,,$ 68.00
7502296061459,,,LONG LASTING EYE LINER 24H 206 PURPLE,,0.0000,2.0000,,$ 45.10,,$ 68.00
7502296061473,,,LONG LASTING EYE LINER 24H 208 PASTEL ROSE,,0.0000,11.0000,,$ 45.10,,$ 68.00
7502296061497,,,LONG LASTING EYE LINER 24H 210 PASTEL LILA,,0.0000,3.0000,,$ 45.10,,$ 68.00
7502296061503,,,LONG LASTING EYE LINER 24H 211 PASTEL BB BLUE,,0.0000,11.0000,,$ 45.10,,$ 68.00
7502296061510,,,LONG LASTING EYE LINER 24H 212 PASTEL MINT,,0.0000,9.0000,,$ 45.10,,$ 68.00
7502296065198,,,SUPER MATTE LIQUID LINER,,0.0000,2.0000,,$ 35.70,,$ 60.00
7502296061534,,,SUERO DE ACIDO HIALURONICO 30 ML,,0.0000,7.0000,,$ 89.26,,$ 148.00
7502296065877,,,SUERO DE RETINOL VITAMINA C 30 ML,,0.0000,1.0000,,$ 82.68,,$ 148.00
7502296065884,,,GEL HIDRATANTE DE COLAGENO 20 ML,,0.0000,8.0000,,$ 82.68,,$ 148.00
7502296065891,,,GEL DE CONTORNO DE OJOS 15 ML,,0.0000,0.0000,,$ 82.68,,$ 148.00
7502296065839,,,PALETA DE SOMBRAS 47 JEWELS,,0.0000,14.0000,,$ 186.04,,$ 320.00
7502296065853,,,PALETA DE SOMBRAS 49 GEM,,0.0000,1.0000,,$ 120.27,,$ 240.00
7502296066386,,,ORGANIC BROWS,,0.0000,1.0000,,$ 45.10,,$ 78.00
7502296066232,,,LIP LINER PINK UP 16,,0.0000,24.0000,,$ 26.31,,$ 44.00
7502296066249,,,LIP LINER PINK UP 17,,0.0000,41.0000,,$ 18.61,,$ 44.00
7502296066256,,,LIP LINER PINK UP 18,,0.0000,34.0000,,$ 18.61,,$ 44.00
7502296066263,,,LIP LINER PINK UP 19,,0.0000,46.0000,,$ 18.61,,$ 44.00
7502296066270,,,LIP LINER PINK UP 20,,0.0000,36.0000,,$ 18.61,,$ 44.00
7502296066287,,,LIP LINER PINK UP 21,,0.0000,29.0000,,$ 18.61,,$ 44.00
